index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,type,chain,x11,x12,v_a_gene,j_a_gene,v_b_gene,j_b_gene,cluster_id,restriction,x13,x14,x15,x16,x17
N,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
C,4.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601606745739469,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
E,0.0,0.0,0.0,0.646240625180289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
G,0.0,0.0,0.0,0.0,0.3333333333333333,3.601606745739469,4.087812317084189,0.0,0.08333333333333333,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
L,0.0,0.0,4.087812317084189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,raw,a,0.0,0.0,,,,,19,U,,,,,
K,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4.584962500721156,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,4.584962500721156,,,,,19,U,,,,,
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
S,0.0,0.0,0.0,1.3841367062030678,3.127443751081734,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
T,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,4.584962500721156,0.0,,,,,19,U,,,,,
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087812317084189,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.601606745739469,raw,a,0.0,0.0,,,,,19,U,,,,,
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,19,U,,,,,
A,0.0,0.02736740698701776,0.0,0.0,-0.12010973533980775,0.2049136410204612,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
R,0.0,0.0,0.2677494769445165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
N,0.0,0.0,0.0,-0.03807147291445591,0.0,0.0,0.0,0.0,0.0011844882683084055,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
C,0.02736740698701776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022605981685720505,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
E,0.0,0.0,0.0,1.3625082301587619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
G,0.0,0.0,0.0,0.0,0.30240739114065385,-0.0035308274053922543,-0.026835345510887357,0.0,0.0011844882683084055,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
L,0.0,0.0,0.009463156329697582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003562275132094506,subtracted,a,0.0,0.0,,,,,19,U,,,,,
K,0.0,0.0,0.0,0.30240739114065385,0.0,0.0,0.0,0.0,0.0,0.02736740698701776,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.02736740698701776,,,,,19,U,,,,,
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
S,0.0,0.0,0.0,0.06333462226877086,0.5328700371037614,0.0,0.42395523677086155,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
T,0.0,0.0,0.0,0.0233423265993946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.02736740698701776,0.0,,,,,19,U,,,,,
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08268132489061329,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
V,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022605981685720505,subtracted,a,0.0,0.0,,,,,19,U,,,,,
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014422059081073304,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,19,U,,,,,
A,0.0,0.0,3.127443751081734,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
R,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
N,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584962500721156,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
C,4.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
Q,0.0,0.0,0.0,0.646240625180289,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,4.584962500721156,raw,b,0.0,0.0,,,,,19,U,,,,,
E,0.0,0.0,0.0,0.0,0.08333333333333333,4.584962500721156,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
G,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,4.584962500721156,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
L,0.0,0.0,0.0,0.646240625180289,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
K,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
M,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,4.584962500721156,,,,,19,U,,,,,
P,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
S,0.0,4.087812317084189,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
T,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.646240625180289,0.0,4.584962500721156,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,4.584962500721156,0.0,,,,,19,U,,,,,
V,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
-,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,19,U,,,,,
A,0.0,0.0,-0.17484660455565668,0.42395523677086155,0.0,0.0,0.0,-0.05337146777607166,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
R,0.0,0.0,0.0,0.0,0.676142572813134,0.0,0.0,0.7504167234215304,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
N,0.0,0.0,0.0,0.5560354451642913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04064198449734608,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
C,0.02736740698701776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
Q,0.0,0.0,0.0,1.064346960673163,0.3625414372570111,0.0,0.0,0.0,0.0,0.0,0.02736740698701776,subtracted,b,0.0,0.0,,,,,19,U,,,,,
E,0.0,0.0,0.0,0.0,0.5560354451642913,5.502500340529183,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
G,0.0,0.0,0.14851093807447263,0.0,0.0,0.0,0.2715459056893112,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837500567548638,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
L,0.0,0.0,0.0,0.9334564716589098,0.0,0.0,0.0,-0.04229031233695324,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
K,0.0,0.0,0.0,0.0,0.27920810392367773,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
M,0.0,0.0,0.0,0.0,0.5560354451642913,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.02736740698701776,,,,,19,U,,,,,
P,0.0,0.0,0.5560354451642913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
S,0.0,-0.0866756294983267,0.0,0.00854747780337898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
T,0.0,0.0,0.0,0.430827083453526,0.0,0.0,0.0,-0.3180106778633748,0.0,0.02856915219677092,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5560354451642913,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.02736740698701776,0.0,,,,,19,U,,,,,
V,0.0,0.0,0.0,0.2918750283774319,0.0,0.0,0.0,0.6275891243938294,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
-,0.0,0.5560354451642913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,b,0.0,0.0,,,,,19,U,,,,,
4372,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4374,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4375,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4380,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4381,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4414,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ17*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4415,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ52*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4427,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4428,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4429,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4438,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
4486,,,,,,,,,,,,gene_usage,,,,TRAV9-2*01,TRAJ13*01,TRBV20-1*01,TRBJ2-3*01,19,U,,,,,
A,0.0,4.584962500721156,4.584962500721156,0.0,0.3864601603788835,0.0,4.584962500721156,0.0,0.0,4.584962500721156,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
R,0.0,0.0,0.0,0.3864601603788835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
N,0.0,0.0,0.0,0.0,0.10232098928035084,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
C,4.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
Q,0.0,0.0,0.0,0.0,0.0,4.584962500721156,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
E,0.0,0.0,0.0,0.0,0.3864601603788835,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584962500721156,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,4.584962500721156,0.0,,,,,20,DPA1*01:03,,,,,
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.584962500721156,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,4.584962500721156,,,,,20,DPA1*01:03,,,,,
P,0.0,0.0,0.0,0.0,0.3864601603788835,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
S,0.0,0.0,0.0,3.5144639047032316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
T,0.0,0.0,0.0,0.0,0.3864601603788835,0.0,0.0,0.0,4.584962500721156,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
V,0.0,0.0,0.0,0.0,0.3864601603788835,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
A,0.0,0.20664835813858382,0.44967769979930056,0.0,-0.1654486907522777,0.0,0.10928675794241782,0.0,0.0,0.02982756665655711,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
R,0.0,0.0,0.0,0.20651561645010866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
N,0.0,0.0,0.0,0.0,0.0836461090381964,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
C,0.02982756665655711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
Q,0.0,0.0,0.0,0.0,0.0,0.5068924357481343,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
E,0.0,0.0,0.0,0.0,0.652278520060598,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968793662587477,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.02982756665655711,0.0,,,,,20,DPA1*01:03,,,,,
L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02982756665655711,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.02982756665655711,,,,,20,DPA1*01:03,,,,,
P,0.0,0.0,0.0,0.0,0.3258821185857796,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
S,0.0,0.0,0.0,0.9826883290237227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
T,0.0,0.0,0.0,0.0,0.38552833634654393,0.0,0.0,0.0,0.08050043868982144,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
V,0.0,0.0,0.0,0.0,0.2848127717828109,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,subtracted,a,0.0,0.0,,,,,20,DPA1*01:03,,,,,
A,0.0,4.584962500721156,0.0,0.0,0.10232098928035084,0.3864601603788835,0.10232098928035084,0.10232098928035084,0.0,0.0,0.0,raw,b,0.0,2.023905481530008,,,,,20,DPA1*01:03,0.0,0.0,,,
R,0.0,0.0,0.0,0.3864601603788835,0.10232098928035084,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3864601603788835,2.5027455117263853,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10232098928035084,0.0,0.0,0.10232098928035084,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
C,4.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
Q,0.0,0.0,0.0,0.0,0.0,0.10232098928035084,0.10232098928035084,0.0,0.0,0.0,0.10232098928035084,raw,b,0.0,0.7392254680377313,,,,,20,DPA1*01:03,0.0,0.0,,,
E,0.0,0.0,0.0,0.0,0.0,0.0,0.3864601603788835,1.1365566843941306,0.7392254680377313,0.0,0.0,raw,b,2.5027455117263853,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
G,0.0,0.0,0.0,0.0,0.3864601603788835,2.023905481530008,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.10232098928035084,,,,,20,DPA1*01:03,0.0,0.0,,,
H,0.0,0.0,0.0,0.0,0.10232098928035084,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.3864601603788835,0.0,,,
I,0.0,0.0,0.0,0.0,0.0,0.0,0.10232098928035084,0.10232098928035084,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
L,0.0,0.0,0.0,0.0,0.3864601603788835,0.0,0.7392254680377313,0.10232098928035084,0.0,0.0,0.0,raw,b,0.0,0.10232098928035084,,,,,20,DPA1*01:03,0.0,0.0,,,
K,0.0,0.0,0.0,0.3864601603788835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,2.023905481530008,4.584962500721156,,,
P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw,b,0.3864601603788835,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
S,0.0,0.0,4.584962500721156,2.023905481530008,0.0,0.10232098928035084,0.0,0.0,0.3864601603788835,0.3864601603788835,0.0,raw,b,0.0,0.0,,,,,20,DPA1*01:03,0.0,0.0,,,
